year,month,heading11,countryID,countryNameTH,weight,quantity,price,tradeflow,productDetailEN,productDetailTH,ETL_DATE
2567,8,3019200000,CN,จีน,170,170,76500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,8,3019200000,LA,ลาว,160,160,72000,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,8,3019200000,ID,อินโดนีเซีย,110,110,12899,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,MM,พม่า,6915,6915,330900,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,CN,จีน,1220,1220,1394441,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,CN,จีน,290,290,130500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,MY,มาเลเซีย,1060,1060,50901,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,ID,อินโดนีเซีย,86,86,10190,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,9,3019200000,JP,ญี่ปุ่น,68,68,121856,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,1,3019200000,BD,บังคลาเทศ,1150,1150,40314,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,1,3019200000,VN,เวียดนาม,280,280,6200,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,1,3019200000,JP,ญี่ปุ่น,51,51,102305,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,1,3019200000,MM,พม่า,1710,1710,102600,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,1,3019200000,CN,จีน,945,945,756530,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,2,3019200000,MM,พม่า,612,612,36720,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,2,3019200000,CN,จีน,1380,1380,1267969,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,2,3019200000,VN,เวียดนาม,90,90,4500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,2,3019200000,JP,ญี่ปุ่น,83,83,155084,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,3,3019200000,MM,พม่า,666,666,39960,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,3,3019200000,CN,จีน,1040,1040,1044651,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,3,3019200000,VN,เวียดนาม,1405,1405,70250,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,3,3019200000,JP,ญี่ปุ่น,79,79,141608,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,4,3019200000,MM,พม่า,279,279,16740,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,4,3019200000,CN,จีน,1215,1215,1292307,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,4,3019200000,VN,เวียดนาม,6930,6930,346500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,4,3019200000,JP,ญี่ปุ่น,88,88,160927,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,4,3019200000,LA,ลาว,30,30,6000,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,5,3019200000,VN,เวียดนาม,12165,12165,608250,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,5,3019200000,JP,ญี่ปุ่น,82,82,153236,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,5,3019200000,MM,พม่า,180,180,10800,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,5,3019200000,CN,จีน,1240,1240,1353557,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,5,3019200000,LA,ลาว,180,180,73500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,6,3019200000,MM,พม่า,15049,15049,612640,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,6,3019200000,CN,จีน,1005,1005,1281572,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,6,3019200000,JP,ญี่ปุ่น,69,69,125967,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,6,3019200000,LA,ลาว,100,100,12000,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,10,3019200000,JP,ญี่ปุ่น,84,84,156271,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,10,3019200000,MM,พม่า,3525,3525,211500,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,10,3019200000,CN,จีน,805,805,881952,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,10,3019200000,CN,จีน,40,4,18000,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
2567,10,3019200000,MY,มาเลเซีย,1235,1235,54138,1,Atlantic and Pacific bluefin tunas (Thunnus thynnus  Thunnus orientalis ),ปลาแอตแลนติกบลูฟินทูนาและปลาแปซิฟิกบลูฟินทูนามีชีวิต,13/05/2025 06:00
