LOC,NAME,CODETX,MFG,SER,KV,MVA,Year Test,Sample Day,Tested day,O2,N2,CO2,CO,H2,CH4,C2H2,C2H4,C2H6,C3H6,C3H8,TCG,TEMP,WATER,NB
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2020-05-25,2020-05-30,5405,55119,1851.0,202.0,10.0,16.0,0.0,2.0,1.0,2.0,1.0,234.0,47,10,
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2021-02-26,2021-05-20,16174,64807,684.0,121.0,14.0,10.0,0.0,2.0,2.0,2.0,1.0,152.0,46,38,
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2022-02-04,2022-02-19,10316,46537,1196.0,163.0,9.0,9.0,0.0,2.0,2.0,1.0,2.0,184.0,48,17,-
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2022-02-04,2022-02-19,6284,44223,2112.0,144.0,21.0,15.0,0.0,0.0,2.0,0.0,2.0,184.0,39,18,
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2023-02-03,2023-02-18,10547,46745,2075.0,243.0,13.0,15.0,0.0,3.0,3.0,3.0,2.0,282.0,45,6,
AN,KT1A,ANKT1A,ABB,52013,115/22,50,2007.0,2024-02-02,2024-03-08,5642,30749,2084.0,200.0,16.0,10.0,0.0,15.0,3.0,14.0,2.0,260.0,49,11,
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2020-02-28,2020-04-04,11354,68371,1004.0,617.0,27.0,4.0,0.0,2.0,2.0,0.0,3.0,655.0,49,15,
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2021-02-26,2021-05-21,14386,65964,854.0,544.0,42.0,7.0,0.0,8.0,2.0,6.0,3.0,612.0,50,29,
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2022-02-04,2022-02-18,10351,35195,755.0,158.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,735.0,49,26,-
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2022-02-04,2022-02-18,11005,70904,1439.0,684.0,40.0,3.0,0.0,2.0,1.0,3.0,2.0,735.0,43,16,
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2023-02-03,2023-02-16,10570,56560,1642.0,592.0,14.0,3.0,0.0,5.0,1.0,28.0,3.0,646.0,46,6,
AN,KT2A,ANKT2A,DAIHEN,EDP011904,115/22/11,50,2013.0,2024-02-02,2024-03-08,19766,47492,1625.0,641.0,17.0,8.0,0.0,12.0,2.0,4.0,5.0,689.0,50,10,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2019-11-17,2019-12-14,16223,66531,3015.0,400.0,26.0,48.0,0.0,17.0,10.0,25.0,0.0,526.0,60,15,-
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2020-06-19,2020-07-05,7629,74966,4752.0,725.0,9.0,71.0,0.0,47.0,15.0,26.0,6.0,899.0,57,21,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2021-01-25,2021-03-23,8180,89930,4752.0,750.0,18.0,102.0,0.0,0.0,15.0,0.0,9.0,894.0,50,23,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2021-04-17,2021-06-12,12690,89900,4956.0,427.0,49.0,69.0,0.0,19.0,11.0,33.0,8.0,616.0,57,10,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2022-07-01,2022-07-02,5484,64556,6394.0,794.0,15.0,36.0,0.0,46.0,26.0,8.0,2.0,927.0,69,8,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2022-07-08,2022-07-14,8830,88250,6667.0,767.0,16.0,80.0,0.0,22.0,16.0,35.0,11.0,947.0,50,12,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2023-03-19,2023-04-07,9300,75320,6685.0,751.0,9.0,87.0,0.0,24.0,16.0,35.0,12.0,934.0,54,19,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2023-09-07,2023-10-10,13780,57890,6768.0,753.0,7.0,91.0,0.0,34.0,15.0,30.0,10.0,940.0,56,13,
AP,KT1A,APKT1A,ASEA,28122,230/115/11,200,1989.0,2024-05-30,2024-05-31,12370,44744,6539.0,658.0,13.0,79.0,0.0,48.0,11.0,26.0,8.0,843.0,53,12,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2019-11-17,2019-12-14,20934,60881,3358.0,147.0,21.0,14.0,0.0,0.0,6.0,0.0,0.0,188.0,72,21,-
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2020-04-17,2021-06-12,42430,235790,5353.0,151.0,55.0,24.0,0.0,0.0,8.0,0.0,4.0,242.0,68,14,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2020-06-19,2020-07-05,4008,43356,5767.0,330.0,41.0,21.0,0.0,0.0,0.0,4.0,4.0,400.0,70,18,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2021-01-25,2021-03-21,7100,95970,6000.0,400.0,43.0,32.0,0.0,0.0,10.0,0.0,5.0,90.0,62,19,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2022-07-08,2022-07-14,7330,68500,6078.0,418.0,58.0,32.0,0.0,0.0,12.0,6.0,7.0,533.0,70,21,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2023-03-19,2023-04-07,8110,52980,6294.0,431.0,38.0,35.0,0.0,0.0,12.0,6.0,7.0,529.0,61,20,
AP,KT2A,APKT2A,TOSHIBA,89900048,230/115/11,200,2005.0,2023-09-07,2023-10-10,11910,43880,6431.0,438.0,41.0,40.0,0.0,1.0,12.0,6.0,7.0,545.0,65,21,
AP,KT3A,APKT3A,ABB,57031,115/22,50,2011.0,2019-11-17,2019-12-14,22472,63915,1003.0,282.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,46,9,-
AP,KT3A,APKT3A,ABB,57031,115/22,50,2011.0,2020-06-19,2020-07-05,13322,70115,1274.0,436.0,5.0,5.0,0.0,1.0,0.0,2.0,0.0,449.0,35,13,
AP,KT3A,APKT3A,ABB,57031,115/22,50,2011.0,2021-01-25,2021-03-26,20020,58380,0.0,160.0,31.0,0.0,0.0,0.0,1.0,4.0,0.0,196.0,48,14,
AP,KT3A,APKT3A,ABB,57031,115/22,50,2011.0,2023-03-19,2023-04-07,25570,68190,2341.0,279.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,288.0,49,9,
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2019-11-17,2019-12-14,11532,53926,2020.0,70.0,29.0,59.0,0.0,0.0,219.0,0.0,148.0,525.0,62,20,-
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2020-01-23,2020-01-23,3128,39156,3338.0,140.0,32.0,94.0,0.0,0.0,586.0,0.0,115.0,967.0,,18,research
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2020-02-10,2020-03-01,2513,37051,2740.0,112.0,44.0,82.0,0.0,0.0,261.0,0.0,170.0,669.0,58,17,
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2020-06-19,2020-07-05,4431,42556,2231.0,84.0,16.0,69.0,0.0,6.0,208.0,0.0,114.0,497.0,44,26,
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2021-01-25,2021-03-21,6420,50210,2300.0,90.0,33.0,70.0,0.0,0.0,166.0,17.0,126.0,502.0,57,17,
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2021-11-29,2021-12-03,6023,46054,3290.0,20.0,50.0,25.0,0.0,6.0,296.0,0.0,150.0,547.0,58,15,repeat
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2022-07-08,2022-07-14,3360,47950,3055.0,57.0,55.0,71.0,0.0,2.0,237.0,15.0,147.0,584.0,,17,
AP,KT4A,APKT4A,MITSUBISHI,573078,115/22,40,1999.0,2023-03-19,2023-04-07,7390,50440,4316.0,59.0,24.0,66.0,0.0,2.0,217.0,16.0,161.0,545.0,60,22,
AP,KT5A,APKT5A,EBG,145496,115/22,13,2007.0,2019-11-17,2019-12-14,10147,61062,3329.0,1066.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,1095.0,48,8,-
AP,KT5A,APKT5A,EBG,145496,115/22,13,2007.0,2020-06-19,2020-07-05,2934,61432,4065.0,1338.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,1365.0,60,11,
AP,KT5A,APKT5A,EBG,145496,115/22,13,2007.0,2021-01-25,2021-03-21,6570,79950,1400.0,20.0,25.0,15.0,0.0,0.0,2.0,56.0,3.0,121.0,40,13,
AP,KT5A,APKT5A,EBG,145496,115/22,13,2007.0,2022-07-08,2022-07-14,6600,69760,2652.0,648.0,31.0,4.0,0.0,0.0,2.0,6.0,3.0,694.0,42,11,
AP,KT5A,APKT5A,EBG,145496,115/22,13,2007.0,2023-03-19,2023-04-07,6830,60910,3874.0,764.0,24.0,5.0,0.0,0.0,2.0,7.0,4.0,806.0,42,10,
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2019-11-17,2019-12-14,18887,51574,1895.0,221.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,256.0,62,23,-
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2020-06-19,2020-07-05,6900,47305,3862.0,578.0,19.0,4.0,0.0,1.0,0.0,4.0,0.0,606.0,60,17,
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2021-01-25,2021-03-21,12730,50620,4000.0,600.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,58,17,
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2021-04-17,2021-06-12,13000,56000,4031.0,667.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,720.0,62,17,
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2022-07-02,2022-07-07,7620,16180,140.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,13,ทดสอบก่อนนำเข้าใช้งาน
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2023-03-19,2023-04-07,10070,26000,3301.0,90.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,100.0,55,14,
AP,KT6A,APKT6A,ABB,103710,230/115/22,200,2007.0,2023-09-07,2023-10-10,15020,14340,3516.0,97.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,120.0,58,12,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2019-01-12,2019-03-08,11950,41445,3842.0,133.0,78.0,88.0,0.0,4.0,196.0,0.0,139.0,638.0,56,23,-
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2020-01-23,2020-02-09,12500,45000,4474.0,146.0,27.0,44.0,0.0,0.0,150.0,0.0,153.0,520.0,59,16,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2021-01-23,2021-01-31,5840,80270,5212.0,90.0,62.0,80.0,0.0,0.0,173.0,85.0,136.0,626.0,56,16,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2022-02-18,2022-03-10,4517,39146,5411.0,137.0,66.0,74.0,0.0,5.0,240.0,0.0,136.0,658.0,54,12,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2022-07-29,2022-08-07,5344,38345,4502.0,125.0,56.0,51.0,0.0,6.0,212.0,0.0,115.0,565.0,56,18,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2023-02-25,2023-03-10,3164,42379,4727.0,122.0,42.0,69.0,0.0,2.0,162.0,2.0,121.0,520.0,55,14,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2023-07-13,2023-08-05,3140,62690,4291.0,122.0,43.0,70.0,0.0,1.0,163.0,2.0,126.0,527.0,55,16,
AT1,KT10A,AT1KT10A,TOSHIBA,91900008,220/115/22,200,2005.0,2024-01-26,2024-02-23,11399,48276,3435.0,106.0,29.0,72.0,0.0,7.0,356.0,14.0,177.0,761.0,50,12,
AT1,KT2AA,AT1KT2AA,ASEA,5899719,220/69/11,33,1980.0,2019-01-11,2019-03-08,9128,42526,6382.0,689.0,285.0,68.0,0.0,69.0,12.0,10.0,2.0,1135.0,50,24,-
AT1,KT2AA,AT1KT2AA,ASEA,5899719,220/69/11,33,1980.0,2020-01-23,2020-02-07,6127,30990,6400.0,650.0,421.0,70.0,0.0,42.0,6.0,11.0,5.0,1205.0,60,25,
AT1,KT2AB,AT1KT2AB,ASEA,5899717,220/69/11,33,1980.0,2019-01-11,2019-03-10,8253,41677,3200.0,225.0,131.0,49.0,0.0,22.0,12.0,4.0,5.0,448.0,54,25,-
AT1,KT2AB,AT1KT2AB,ASEA,5899717,220/69/11,33,1980.0,2020-01-23,2020-02-07,6820,70400,6786.0,610.0,272.0,114.0,0.0,20.0,22.0,32.0,14.0,1084.0,60,20,
AT1,KT2AC,AT1KT2AC,ASEA,5899718,220/69/11,33,1980.0,2019-01-11,2019-03-08,8128,4128,5067.0,332.0,250.0,96.0,0.0,26.0,24.0,0.0,0.0,728.0,36,25,-
AT1,KT2AC,AT1KT2AC,ASEA,5899718,220/69/11,33,1980.0,2020-01-23,2020-02-07,27320,41000,2675.0,112.0,38.0,49.0,0.0,30.0,35.0,15.0,0.0,279.0,41,20,
AT1,KT3A,AT1KT3A,MITSUBISHI,9711292101,230/115,200,2013.0,2022-02-18,2022-03-10,8707,27784,1439.0,221.0,18.0,4.0,0.0,0.0,1.0,1.0,1.0,246.0,60,8,
AT1,KT3A,AT1KT3A,MITSUBISHI,9711292101,230/115,200,2013.0,2022-07-29,2022-08-07,3921,24030,1717.0,280.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,298.0,61,11,
AT1,KT3A,AT1KT3A,MITSUBISHI,9711292101,230/115,200,2013.0,2023-02-26,2023-03-10,8352,36824,1782.0,286.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0,299.0,62,12,
AT1,KT3A,AT1KT3A,MITSUBISHI,9711292101,230/115,200,2013.0,2023-07-13,2023-08-05,8040,23510,1806.0,284.0,7.0,14.0,0.0,0.0,2.0,12.0,1.0,320.0,0,8,
AT1,KT3A,AT1KT3A,MITSUBISHI,9711292101,230/115,200,2013.0,2024-01-26,2024-02-19,16534,47267,1630.0,275.0,8.0,6.0,0.0,0.0,5.0,1.0,7.0,302.0,56,15,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2019-01-12,2019-03-08,11268,52354,2807.0,486.0,57.0,18.0,0.0,0.0,15.0,0.0,18.0,594.0,57,19,-
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2020-01-23,2020-02-09,12000,53000,1612.0,134.0,31.0,4.0,0.0,0.0,10.0,0.0,35.0,214.0,57,13,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2020-09-14,2020-09-22,6267,55897,1977.0,525.0,48.0,14.0,0.0,3.0,11.0,11.0,20.0,632.0,,11,research
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2021-01-23,2021-02-01,6330,14597,4189.0,445.0,49.0,8.0,0.0,0.0,11.0,19.0,27.0,559.0,56,11,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2021-11-28,2021-12-03,5755,60771,5448.0,626.0,38.0,8.0,0.0,0.0,11.0,20.0,28.0,731.0,53,14,repeat
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2022-02-18,2022-03-10,3912,74968,4506.0,825.0,38.0,25.0,0.0,7.0,12.0,12.0,20.0,939.0,59,9,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2022-07-29,2022-08-07,9028,62934,3585.0,648.0,35.0,0.0,0.0,2.0,14.0,4.0,8.0,711.0,56,18,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2023-02-25,2023-03-10,6884,75301,3861.0,701.0,28.0,7.0,0.0,1.0,8.0,0.0,8.0,753.0,55,13,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2023-07-13,2023-08-05,12540,52850,3552.0,700.0,20.0,22.0,0.0,1.0,8.0,20.0,22.0,793.0,55,16,
AT1,KT7A,AT1KT7A,TRAFO UNION,S 251385,230/115/11,200,1988.0,2024-01-26,2024-02-23,14815,53080,3506.0,668.0,5.0,8.0,0.0,1.0,5.0,15.0,14.0,716.0,54,14,
AT1,KT8A,AT1KT8A,MEIDENSHA,5F9907T1,115/69/22,25,1992.0,2019-01-11,2019-03-10,9174,41600,1049.0,67.0,43.0,17.0,0.0,4.0,43.0,0.0,33.0,207.0,44,22,-
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2019-02-15,2019-03-02,10672,41813,3455.0,160.0,18.0,85.0,0.0,2.0,237.0,0.0,175.0,677.0,65,18,-
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2020-02-08,2020-03-14,9322,67902,3159.0,103.0,10.0,69.0,0.0,0.0,221.0,0.0,109.0,512.0,60,14,
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2021-02-13,2021-04-26,4980,70000,2584.0,90.0,56.0,99.0,0.0,2.0,215.0,16.0,197.0,675.0,66,20,
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2022-02-19,2022-03-10,6196,60991,4596.0,153.0,26.0,53.0,0.0,5.0,275.0,0.0,165.0,677.0,67,12,
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2022-08-27,2022-09-03,2271,64379,4390.0,155.0,8.0,88.0,0.0,4.0,230.0,0.0,147.0,632.0,72,13,
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2023-01-29,2023-02-05,8751,72266,5000.0,216.0,53.0,109.0,0.0,8.0,262.0,0.0,169.0,817.0,70,11,สี 2.5
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2023-08-17,2023-09-02,11847,70514,2800.0,152.0,26.0,107.0,0.0,7.0,217.0,17.0,135.0,661.0,74,21,
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2023-11-18,2023-11-18,3025,71036,4616.0,220.0,57.0,126.0,0.0,61.0,306.0,0.0,155.0,925.0,48,20,Sampling point at bottom valve (Test after Tx. Diff)
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2023-11-18,2023-11-18,2597,70132,4734.0,224.0,59.0,126.0,0.0,12.0,304.0,0.0,146.0,871.0,48,9,Sampling point at middle valve (Test after Tx. Diff)
AT2,KT1A,AT2KT1A,TRAFO UNION,8251593,220/115/22,200,1996.0,2024-02-08,2024-02-24,14631,73139,6475.0,279.0,24.0,90.0,0.0,19.0,318.0,18.0,220.0,968.0,70,10,
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2019-02-25,2019-03-02,10453,41976,2502.0,195.0,69.0,77.0,0.0,9.0,100.0,0.0,50.0,500.0,58,16,-
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2020-02-08,2020-03-14,9231,75782,1989.0,101.0,10.0,55.0,0.0,0.0,90.0,0.0,34.0,290.0,60,14,
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2022-02-20,2022-03-10,3699,75384,5036.0,229.0,38.0,64.0,0.0,4.0,214.0,0.0,86.0,635.0,48,10,
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2022-08-27,2022-09-03,2312,88459,4451.0,217.0,11.0,114.0,0.0,3.0,197.0,0.0,93.0,635.0,60,22,
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2023-01-29,2023-02-05,12789,89921,4782.0,184.0,24.0,56.0,0.0,6.0,219.0,0.0,103.0,592.0,62,22,สี 2.5
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2023-08-17,2023-09-21,3405,73058,3189.0,159.0,109.0,140.0,0.0,4.0,193.0,9.0,83.0,697.0,66,21,
AT2,KT3A,AT2KT3A,DAIHEN,5BK012301,230/115/22,200,2003.0,2024-02-08,2024-02-24,8253,78838,6402.0,334.0,40.0,201.0,0.0,6.0,316.0,11.0,156.0,1064.0,60,11,
AT2,KT4A,AT2KT4A,MEIDEN,8T9670T4,115/22,50,2013.0,2019-02-15,2019-03-02,15440,41727,1669.0,712.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,725.0,57,9,-
AT2,KT4A,AT2KT4A,MEIDEN,8T9670T4,115/22,50,2013.0,2021-02-13,2021-04-27,17097,82417,3739.0,1666.0,10.0,7.0,0.0,7.0,4.0,2.0,3.0,1699.0,52,39,
AT2,KT4A,AT2KT4A,MEIDEN,8T9670T4,115/22,50,2013.0,2022-02-19,2022-03-10,5317,70625,4606.0,1797.0,5.0,16.0,0.0,7.0,3.0,2.0,2.0,1832.0,47,11,
AT2,KT4A,AT2KT4A,MEIDEN,8T9670T4,115/22,50,2013.0,2023-01-29,2023-02-05,9654,62498,3900.0,1690.0,8.0,11.0,0.0,7.0,0.0,0.0,0.0,1716.0,53,5,สี 2.5
AT2,KT4A,AT2KT4A,MEIDEN,8T9670T4,115/22,50,2013.0,2024-02-08,2024-02-24,17719,70326,5054.0,2139.0,2.0,7.0,0.0,12.0,8.0,4.0,10.0,2182.0,56,8,
AY1,KT1A,AY1KT1A,MEIDEN,8T9670T3,115/22,50,2013.0,2019-01-10,2019-03-09,9303,38169,1152.0,319.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,367.0,54,18,-
AY1,KT1A,AY1KT1A,MEIDEN,8T9670T3,115/22,50,2013.0,2021-01-25,2021-02-01,5420,30250,3718.0,859.0,40.0,4.0,0.0,0.0,2.0,0.0,1.0,906.0,50,6,
AY1,KT1A,AY1KT1A,MEIDEN,8T9670T3,115/22,50,2013.0,2022-01-17,2022-02-08,9860,66720,3778.0,767.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,780.0,48,11,
AY1,KT1A,AY1KT1A,MEIDEN,8T9670T3,115/22,50,2013.0,2023-02-10,2023-03-12,13803,57168,4057.0,842.0,7.0,9.0,0.0,8.0,8.0,0.0,0.0,874.0,54,13,
AY1,KT1A,AY1KT1A,MEIDEN,8T9670T3,115/22,50,2013.0,2024-01-26,2024-02-25,25908,68980,4250.0,872.0,14.0,9.0,0.0,10.0,10.0,3.0,2.0,920.0,57,6,
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2019-03-24,2019-03-31,8363,39690,4811.0,846.0,3.0,33.0,0.0,0.0,10.0,0.0,0.0,892.0,53,11,-
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2021-03-12,2021-05-11,9645,51990,3002.0,610.0,31.0,14.0,0.0,0.0,11.0,0.0,8.0,674.0,52,22,
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2021-06-12,2021-09-05,28615,76951,559.0,13.0,17.0,29.0,0.0,4.0,0.0,0.0,0.0,63.0,61,8,
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2022-05-21,2022-05-22,8100,14754,152.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,10,ย้ายมาจาก  SN3-KT3A
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2023-02-10,2023-03-12,13987,29441,1702.0,202.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,215.0,51,14,
AY1,KT2A,AY1KT2A,MEIDENSHA,8T9669T4,115/22,50,2011.0,2024-01-26,2024-03-04,15503,51632,845.0,57.0,1.0,3.0,0.0,1.0,1.0,5.0,2.0,70.0,53,5,
AY2,KT1A,AY2KT1A,MEIDEN,8N5450T4,115/22,50,2012.0,2022-02-28,2022-03-10,6579,46664,1358.0,314.0,4.0,3.0,0.0,1.0,3.0,0.0,6.0,331.0,48,5,
AY2,KT1A,AY2KT1A,MEIDEN,8N5450T4,115/22,50,2012.0,2024-01-25,2024-02-25,10192,66552,1577.0,354.0,7.0,9.0,0.0,2.0,6.0,0.0,3.0,381.0,52,4,
AY2,KT2A,AY2KT2A,MEIDEN,8N5451T1,115/22,50,2012.0,2022-02-28,2022-03-10,7373,48683,1085.0,251.0,5.0,3.0,0.0,1.0,2.0,0.0,4.0,266.0,46,7,
AY2,KT2A,AY2KT2A,MEIDEN,8N5451T1,115/22,50,2012.0,2024-01-25,2024-02-04,20720,73901,1687.0,911.0,3.0,1.0,0.0,2.0,7.0,1.0,2.0,927.0,50,5,
AY2,KT3A,AY2KT3A,MITSUBISHI,558031,115/69/11,40,1986.0,2022-02-28,2022-03-10,2606,48634,1203.0,79.0,52.0,22.0,0.0,15.0,54.0,12.0,31.0,265.0,45,15,ย้ายมาจาก TK2-KT3A
AY2,KT3A,AY2KT3A,MITSUBISHI,558031,115/69/11,40,1986.0,2024-01-25,2024-03-02,13629,70854,1582.0,89.0,5.0,44.0,0.0,61.0,82.0,45.0,50.0,376.0,49,14,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2019-12-08,2019-12-16,8942,37042,1427.0,140.0,10.0,6.0,0.0,0.0,13.0,0.0,0.0,169.0,38,6,-
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2020-07-26,2020-08-22,6105,50207,882.0,53.0,28.0,8.0,0.0,0.0,17.0,1.0,10.0,117.0,39,18,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2020-12-27,2021-01-11,5175,53845,1087.0,101.0,20.0,19.0,0.0,0.0,26.0,4.0,17.0,187.0,27,13,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2021-07-17,2021-10-09,5895,38084,1211.0,134.0,14.0,11.0,0.0,0.0,38.0,0.0,0.0,197.0,38,23,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2021-12-11,2022-01-06,5250,50770,1518.0,154.0,13.0,18.0,0.0,0.0,30.0,5.0,19.0,239.0,40,15,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2022-07-30,2022-08-04,2505,66419,1431.0,143.0,4.0,18.0,0.0,3.0,44.0,2.0,23.0,237.0,38,10,
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2023-01-22,2023-01-27,16065,53247,1017.0,117.0,10.0,6.0,0.0,3.0,27.0,9.0,10.0,182.0,29,8,สีเบอร์ 2 .
BB,KT1A,BBKT1A,MEIDENSHA,5J8645T2,230/115/11,100,1991.0,2023-07-20,2023-08-06,29770,53480,1215.0,128.0,8.0,8.0,0.0,14.0,17.0,8.0,18.0,201.0,40,11,
